id,date,latitude,longitude,place_desc,title,description,source,links,filters
,2023-02-11,49.638989,37.892848,Kyslivka,Shelling at Kyslivka,"Alternate place names: Kyslivka,Kislivka ",DEFMON,[],[]
,2023-02-11,49.628058,37.903997,Kotlyarivka,Shelling at Kotlyarivka,"Alternate place names: Kotlyarivka, Kolyarivka",DEFMON,[],[]
,2023-02-11,49.571811,37.91805,Krokhmal'ne,Shelling at Krokhmal'ne,"Alternate place names: Krokhmalne, Krokhmalny",DEFMON,[],[]
,2023-02-11,48.923523,38.246759,Bilohorivka,Shelling at Bilohorivka,"Alternate place names: Bilohorivka, Bilogorivka, Belogorivka",DEFMON,[],[]
,2023-02-11,48.996538,38.110399,Dibrova,Shelling at Dibrova,Alternate place names: Dibrova,DEFMON,[],[]
,2023-02-11,49.218081,37.980906,Makiivka,Shelling at Makiivka,"Alternate place names: Makiivka, Makiyivka, Makiyivka",DEFMON,[],[]
,2023-02-11,49.149969,37.972107,Nevs'ke,Shelling at Nevs'ke,"Alternate place names: Nevske,Nevsky, Nevskyi",DEFMON,[],[]
,2023-02-11,49.208241,38.087958,Ploshchanka,Shelling at Ploshchanka,"Alternate place names: Ploschanka, Ploshanka",DEFMON,[],[]
,2023-02-11,49.781918,37.797818,Vil'shana,Shelling at Vil'shana,"Alternate place names: Vilshana, Vilshany, Vilshanka",DEFMON,[],[]
,2023-02-11,49.542553,37.893238,Berestove,Shelling at Berestove,"Alternate place names: Berestovka, Berestov, Berestovo (kupyansk)",DEFMON,[],[]
,2023-02-11,49.03796056,38.19896768,Kreminna,Shelling at Kreminna,"Alternate place names: Kreminna, Kreminnaya",DEFMON,[],[]
,2023-02-11,48.596926,37.982069,Bakhmut,Shelling at Bakhmut,Alternate place names: Bakhmut,DEFMON,[],[]
,2023-02-11,47.492333,33.389039,Mykolaivka,Shelling at Mykolaivka,Alternate place names: Mykolayivka,DEFMON,[],[]
,2023-02-11,48.400446,37.969482,Maiors'ka station,Shelling at Maiors'ka station,"Alternate place names: Mayorsky, Mayorsk",DEFMON,[],[]
,2023-02-11,48.758817,38.242351,Berestove,Shelling at Berestove,"Alternate place names: Berestove, Berestovo, Berestov, Berestov, Berestovka",DEFMON,[],[]
,2023-02-11,48.145252,37.738001,Avdiivka,Shelling at Avdiivka,"Alternate place names: Avdiivka, Avdiyivka",DEFMON,[],[]
,2023-02-11,47.778024,37.247411,Vuhledar,Shelling at Vuhledar,"Alternate place names: Vuhledar,  Vugledar, Vugledar, Coal",DEFMON,[],[]
,2023-02-11,48.735848,38.209602,Bilohorivka,Shelling at Bilohorivka,"Alternate place names: Bilohorivka, Belogorivka, Belogorovka, Bilorogovka, Bilogorivka",DEFMON,[],[]
,2023-02-11,48.477581,37.894768,Bila Hora,Shelling at Bila Hora,"Alternate place names: Bila Hora, Bila Gora",DEFMON,[],[]
,2023-02-11,48.647549,37.96836,Berkhivka,Shelling at Berkhivka,Alternate place names: Berkhivka,DEFMON,[],[]
,2023-02-11,48.08264,37.621653,Pervomais'ke,Shelling at Pervomais'ke,"Alternate place names: Pervomaiske, Pervomaiskyi, Pervomayske",DEFMON,[],[]
,2023-02-11,48.806004,38.245328,Spirne,Shelling at Spirne,"Alternate place names: Spirne, Spirnyi,Spirnye, Spirna",DEFMON,[],[]
,2023-02-11,48.575404,37.822609,Chasiv Yar,Shelling at Chasiv Yar,"Alternate place names: Chasiv Yar, Chasovoy Yar",DEFMON,[],[]
,2023-02-11,48.656053,38.002999,Paraskoviivka,Shelling at Paraskoviivka,Alternate place names: Paraskoviivka,DEFMON,[],[]
,2023-02-11,48.466055,37.957557,Kurdyumivka,Shelling at Kurdyumivka,Alternate place names: Kurdyumivka,DEFMON,[],[]
,2023-02-11,48.530304,37.961978,Klishchiivka,Shelling at Klishchiivka,"Alternate place names: Klishchiivka, Klishchivka, Hlyshchiyivka",DEFMON,[],[]
,2023-02-11,48.390424,37.85975,Toretsk,Shelling at Toretsk,Alternate place names: Toretsk,DEFMON,[],[]
,2023-02-11,48.662067,38.01909,Krasna Hora,Shelling at Krasna Hora,"Alternate place names: Krasnaya Gora, Krasna Gora",DEFMON,[],[]
,2023-02-11,48.742194,37.998773,Vasyukivka,Shelling at Vasyukivka,Alternate place names: Vasyukivka,DEFMON,[],[]
,2023-02-11,48.516923,37.795624,Predtechyne,Shelling at Predtechyne,Alternate place names: Predtechine,DEFMON,[],[]
,2023-02-11,48.57022,37.91665,Ivanivske,Shelling at Ivanivske,Alternate place names: Ivanovske,DEFMON,[],[]
,2023-02-11,48.448867,37.952167,Ozarianivka,Shelling at Ozarianivka,"Alternate place names: Ozarianivka, Ozaryanivka",DEFMON,[],[]
,2023-02-11,48.057774,37.572427,Nevel's'ke,Shelling at Nevel's'ke,"Alternate place names: Nevelske, Nevelsky, Nevelskyi, Nevelski",DEFMON,[],[]
,2023-02-11,47.99328,37.505353,Krasnohorivka,Shelling at Krasnohorivka,Alternate place names: Krasnohorivka,DEFMON,[],[]
,2023-02-11,47.854118,37.473527,Novomykhailivka,Shelling at Novomykhailivka,"Alternate place names: Novomykhailivka, Novomykhaylivka",DEFMON,[],[]
,2023-02-11,47.883165,37.34917,Antonivka,Shelling at Antonivka,Alternate place names: Antonivka,DEFMON,[],[]
,2023-02-11,48.095517,37.670183,Vodyane,Shelling at Vodyane,"Alternate place names: Vodyanyi, Vodyane, Vodyanny",DEFMON,[],[]
,2023-02-11,48.367108,37.89052,Zalizne,Shelling at Zalizne,Alternate place names: Zalizne,DEFMON,[],[]
,2023-02-11,47.778148,37.076934,Prechystivka,Shelling at Prechystivka,"Alternate place names: Prychystivka, Prechistivka, Prychistivka",DEFMON,[],[]
,2023-02-11,47.855757,37.209317,Bohoyavlenka,Shelling at Bohoyavlenka,Alternate place names: Bogoyavlenka,DEFMON,[],[]
,2023-02-11,48.079052,37.710378,Vesele,Shelling at Vesele,Alternate place names: Vesele,DEFMON,[],[]
,2023-02-11,48.357019,37.926598,Pivdenne,Shelling at Pivdenne,"Alternate place names: Pivdenne, Yuzhniy",DEFMON,[],[]
,2023-02-11,47.959922,37.444086,Heorhiivka,Shelling at Heorhiivka,"Alternate place names: Georgiivka, Georgiyivka",DEFMON,[],[]
,2023-02-11,47.647177,36.151581,Zaliznychne,Shelling at Zaliznychne,"Alternate place names: Zaliznychne,Zaliznychny",DEFMON,[],[]
,2023-02-11,47.650279,36.294567,Hulyaipole,Shelling at Hulyaipole,"Alternate place names: Huliaipole, Huliaipilm, Gulyaipole, Gulyaypole",DEFMON,[],[]
,2023-02-11,47.579359,36.032024,Charivne,Shelling at Charivne,"Alternate place names: Charivne, Charivny",DEFMON,[],[]
,2023-02-11,47.549458,35.583744,Shcherbaky,Shelling at Shcherbaky,"Alternate place names: Shcherbaky, Shcherbaki",DEFMON,[],[]
,2023-02-11,47.839867,36.847816,Velyka Novosilka,Shelling at Velyka Novosilka,"Alternate place names: Velyka Novosilka, Velika Novosilka, Veliky Novosilka, Velikay Novosilka",DEFMON,[],[]
,2023-02-11,47.832241,36.804251,Vremivka,Shelling at Vremivka,"Alternate place names: Vremivka, Time, Uremivka",DEFMON,[],[]
,2023-02-11,47.789922,36.993237,Zolota Nyva,Shelling at Zolota Nyva,"Alternate place names: Zolota Nyva, Zolota Niva, Zolotaya Niva",DEFMON,[],[]
,2023-02-11,47.537099,35.704753,Novoandriivka,Shelling at Novoandriivka,"Alternate place names: Novoandriivka, Novoandriivka ",DEFMON,[],[]
,2023-02-11,47.526835,35.824365,Novodanylivka,Shelling at Novodanylivka,Alternate place names: Novodanilivka,DEFMON,[],[]
,2023-02-11,47.938845,37.51388,Mar'inka,Shelling at Mar'inka,"Alternate place names: Marinkam, Mariinka, Maryinka, Maryinka",DEFMON,[],[]
,2023-02-11,47.734746,36.535643,Ol'hivs'ke,Shelling at Ol'hivs'ke,"Alternate place names: Olhivske, Olhivskyi",DEFMON,[],[]
,2023-02-11,47.536674,35.887566,Mala Tokmachka,Shelling at Mala Tokmachka,"Alternate place names: Mala Tokmachka, Malya Tokmachka",DEFMON,[],[]
,2023-02-11,47.536546,35.458466,Stepove,Shelling at Stepove,Alternate place names: Stepovoy ,DEFMON,[],[]
,2023-02-11,47.560718,35.769044,Orikhiv,Shelling at Orikhiv,"Alternate place names: Orikhiv,  Orihiv, Orikhov, Orihiv,Orykhiv",DEFMON,[],[]
,2023-02-11,47.805964,36.623268,Novopil',Shelling at Novopil',"Alternate place names: Novopol, Novopolya",DEFMON,[],[]
,2023-02-11,47.611908,35.452858,Luk'yanivs'ke,Shelling at Luk'yanivs'ke,"Alternate place names: Lukyanivske, Lukyanivskyi, Lukyantsi",DEFMON,[],[]
,2023-02-11,47.671611,36.474977,Malynivka,Shelling at Malynivka,Alternate place names: Malynivka,DEFMON,[],[]
,2023-02-11,46.636777,31.87731,Dniprovs'ke,Shelling at Dniprovs'ke,Alternate place names: Dniprovske,DEFMON,[],[]
,2023-02-11,46.615129,31.540053,Ochakiv,Shelling at Ochakiv,Alternate place names: Ochakiv,DEFMON,[],[]
,2023-02-11,46.755169,32.962119,Tokarivka,Shelling at Tokarivka,Alternate place names: Tokarivka,DEFMON,[],[]
,2023-02-11,47.369914,33.961173,Zolota Balka,Shelling at Zolota Balka,"Alternate place names: Zolota Balka, Zolotaya Balka",DEFMON,[],[]
,2023-02-11,46.7902735,33.3572908,Vesele,Shelling at Vesele,Alternate place names: Vesele,DEFMON,[],[]
,2023-02-11,46.722218,32.804059,Mykil's'ke,Shelling at Mykil's'ke,Alternate place names: Mykilske,DEFMON,[],[]
,2023-02-11,46.774583,33.060154,Tyahynka,Shelling at Tyahynka,"Alternate place names: Tyaginka,Tyahinka",DEFMON,[],[]
,2023-02-11,46.860167,33.561931,Zmiivka,Shelling at Zmiivka,Alternate place names: Zmiivka,DEFMON,[],[]
,2023-02-11,47.065229,33.628652,Mylove,Shelling at Mylove,"Alternate place names: Mylove, Mylovo, Solovo",DEFMON,[],[]
,2023-02-12,52.08826,31.778857,Sen'kivka,Shelling at Sen'kivka,Alternate place names: Senkivka,DEFMON,[],[]
,2023-02-12,51.010548,35.174533,Velyka Rybytsya,Shelling at Velyka Rybytsya,Alternate place names: Velika Rybytsia,DEFMON,[],[]
,2023-02-12,51.142662,34.764674,Kindrativka,Shelling at Kindrativka,Alternate place names: Kindrativka,DEFMON,[],[]
,2023-02-12,51.512785,34.266453,Vovkivka,Shelling at Vovkivka,"Alternate place names: Vovkivka, Volkivka",DEFMON,[],[]
,2023-02-12,51.698657,34.129092,Studenok,Shelling at Studenok,"Alternate place names: Studenok, Studenka, Studenko",DEFMON,[],[]
,2023-02-12,51.026329,35.214937,Zapsillya,Shelling at Zapsillya,"Alternate place names: Zapsillia, Zapsilya",DEFMON,[],[]
,2023-02-12,52.330733,33.475208,Novovasylivka,Shelling at Novovasylivka,Alternate place names: Novovasylivka,DEFMON,[],[]
,2023-02-12,52.121631,34.07578,Porokhon,Shelling at Porokhon,Alternate place names: Porohony,DEFMON,[],[]
,2023-02-12,51.241672,34.467407,Volfyne,Shelling at Volfyne,"Alternate place names: Volfyne,Volfine, Volfyny, Volfyno, Wolfyne",DEFMON,[],[]
,2023-02-12,51.620726,34.147721,Starykove,Shelling at Starykove,Alternate place names: Starykovo,DEFMON,[],[]
,2023-02-12,50.034519,36.670598,Pishchane,Shelling at Pishchane,"Alternate place names: Pishchane, Pischane",DEFMON,[],[]
,2023-02-12,50.291642,36.977,Vovchans'k,Shelling at Vovchans'k,Alternate place names: Vovchansk,DEFMON,[],[]
,2023-02-12,49.850057,37.67508,Dvorichna,Shelling at Dvorichna,"Alternate place names: Dvorichna, Dvorichny",DEFMON,[],[]
,2023-02-12,49.519824,37.951791,Novoselivs'ke,Shelling at Novoselivs'ke,Alternate place names: Novoselivske,DEFMON,[],[]
,2023-02-12,48.316316,35.516653,Synel'nykove,Shelling at Synel'nykove,Alternate place names: Synelnikove,DEFMON,[],[]
,2023-02-12,50.30165,36.868988,Hatyshche,Shelling at Hatyshche,"Alternate place names: Gatyshche, Gatishche",DEFMON,[],[]
,2023-02-12,49.763584,37.699398,Syn'kivka,Shelling at Syn'kivka,"Alternate place names: Sinkivka, Synkivka",DEFMON,[],[]
,2023-02-12,50.258297,36.426767,Hlyboke,Shelling at Hlyboke,"Alternate place names: Hlyboke, Glyboke, Hlybokoy, Glyboky",DEFMON,[],[]
,2023-02-12,49.899527,37.703649,Fyholivka,Shelling at Fyholivka,"Alternate place names: Figolivka, Figolivka",DEFMON,[],[]
,2023-02-12,49.716237,37.70861,Petropavlivka,Shelling at Petropavlivka,Alternate place names: Petropavlivka,DEFMON,[],[]
,2023-02-12,49.845345,37.712223,Hryanykivka,Shelling at Hryanykivka,"Alternate place names: Hryanikyvka, Hryanivikka",DEFMON,[],[]
,2023-02-12,49.638989,37.892848,Kyslivka,Shelling at Kyslivka,"Alternate place names: Kyslivka,Kislivka ",DEFMON,[],[]
,2023-02-12,49.628058,37.903997,Kotlyarivka,Shelling at Kotlyarivka,"Alternate place names: Kotlyarivka, Kolyarivka",DEFMON,[],[]
,2023-02-12,48.966037,38.274295,Shypylivka,Shelling at Shypylivka,"Alternate place names: Shipylivka, Zhitlivka",DEFMON,[],[]
,2023-02-12,48.996538,38.110399,Dibrova,Shelling at Dibrova,Alternate place names: Dibrova,DEFMON,[],[]
,2023-02-12,49.880555,37.733425,Novomlyns'k,Shelling at Novomlyns'k,Alternate place names: Novomlynsk,DEFMON,[],[]
